,x,y,yaw,vx,vy
264,624.401783091842,639.7775865986472,0.895408945233249,37.343676107634025,51.7040393740664
265,628.1461507026055,644.9579905360538,0.899775954545059,37.36468696929822,51.903869541790954
266,631.8926193995353,650.1583774902329,0.9038334041362376,37.39322402934893,52.090958121379614
267,635.6419418024702,655.3774733023708,0.9071203397830591,37.36229445500208,52.20716230822092
268,639.3881712479704,660.6081895331929,0.9102440288989048,37.42222363161023,52.39087986881262
269,643.1403936111313,665.8572775200741,0.9138290926674009,37.45304168198367,52.59623322212117
270,646.8956977793297,671.1269008422862,0.9173899912995478,37.438707610008386,52.727068419812696
271,650.6495685403305,676.4096076842675,0.9216953917280792,37.401268767332944,52.84428505517227
272,654.3996954170638,681.7040361897847,0.9255425247576148,37.415115986707654,52.99594803366497
273,658.1512070157345,687.0136309931512,0.9285044599594187,37.493042585653576,53.24374096301714
274,661.9105112742998,692.348005089453,0.9316456563396633,37.575692423140566,53.477826018348836
275,665.6780805166138,697.7057876912878,0.9344759308871013,37.68445647200318,53.78890461943118
276,669.4565261638141,703.0946781532309,0.9373573131865738,37.67932126944227,53.946345835365136
277,673.2344582907583,708.4993127367674,0.9410037326691455,37.68798363922903,54.110885972201885
278,677.0132566546812,713.9204013339876,0.9447812605057059,37.81100751123303,54.440910880761216
279,680.8043574058045,719.3744924220637,0.9487299810105535,37.807842964978086,54.60170763773183
280,684.5951417023023,724.8446631858368,0.9518315658616794,37.781118343295184,54.69530998990076
281,688.3832535366317,730.3241941848269,0.95475339992419,37.73117580829281,54.83004001353348
282,692.166371117461,735.8171981861802,0.9574877234910786,37.747612679338395,55.00038815745574
283,695.9511323853949,741.3272370019258,0.9606823623294954,37.780123105548235,55.188141047458956
284,699.7391446959497,746.8560511066717,0.9635473915563946,37.780869381932405,55.328144689089164
285,703.5272316341429,752.3988655755805,0.9668052508547764,37.87926269987882,55.611390721857
286,707.3251579041308,757.9700046477662,0.9705604875877846,37.90084017676625,55.815796900282606
287,711.1252419218074,763.5615843377944,0.9737938468623539,37.86868743544121,55.916602835553725
288,714.9221106653515,769.1632446213498,0.9775582166652393,37.97270793939215,56.24848845667575
289,718.7293814592907,774.7980934670173,0.980285809630444,37.978709385263,56.44821246938458
290,722.537252397817,780.4529147139558,0.9820291519997845,37.9574748144785,56.58806535161822
291,726.3429998792649,786.1217212491176,0.9853713301254451,38.06778220016391,56.89843697279016
292,730.1597780992813,791.8215649463966,0.9890213918050467,38.03943344289913,57.02897520703821
293,733.9737214435712,797.5344624671004,0.99175016373237,38.04984099076471,57.25065254608835
294,737.7887055426477,803.2695277217092,0.994557515591641,38.061579257760506,57.47847238811012
295,741.6048634684237,809.0273749605202,0.9973179086168308,38.07519531013894,57.647362710408764
296,745.4223829994376,814.8021112315611,1.0009425498070317,38.0012086891331,57.72901743600711
297,749.2325038683508,820.5850129751618,1.0047496700174603,37.91486051267379,57.79030892854359
